id_leggo,id_ext,casa,id_leggo_prop_principal,id_ext_prop_principal,id_ext_prop_principal_raiz,uri_prop_principal_raiz,interesse
01184253305de4647b14f658a6301615,2242670,camara,NA,2237940,2237940,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2237940,transparencia-e-integridade
011f004c7ba358143713b67c0a88235c,2268948,camara,NA,2267042,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
014ae6c0a72e4bf86e077d8bc7226c34,2277170,camara,NA,2248023,2248023,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2248023,pandemia
01ba8d31d5ea4a3e0eb642761b6e9d80,2208657,camara,NA,2190484,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
01e75d90ecce6e1487ae40890f94d43b,2190549,camara,NA,16853,19008,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=19008,transparencia-e-integridade
02e93380e62a7f22a31325eb7c2f6412,2264536,camara,NA,994619,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
032e8af87fd6d298e0a12f1857a9ce4e,2263265,camara,NA,2259836,2259836,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259836,pandemia
03e997b90894385f11a430f4ff3cf553,2238203,camara,NA,2215040,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
0499307899321790b1a9f3ca31d87f6f,2254467,camara,NA,2052441,16969,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=16969,socioambiental
0588659fe1b06f8e5b31071a494a9483,2248052,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
059924f5fc627e0cd5f16bf509fe8e10,2275777,camara,NA,2242021,2242021,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242021,pandemia
05dd8c01dde0f51c568b946944575ec1,2236972,camara,NA,2057504,522137,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=522137,socioambiental
0667b9159d477df301f925683ebd0906,2273167,camara,NA,2269421,2269421,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269421,pandemia
072d0a5f5d656086740b218e290d584e,2266883,camara,NA,341067,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
07f38d21b27552ed2b69015560dcc8fb,2206973,camara,NA,491123,491123,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=491123,socioambiental
09a643d56fc96f219b0f67ddc6337380,2224136,camara,NA,474875,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
0a18bffbb7a241f3518f3b71f9981296,2192580,camara,NA,2053421,2053378,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2053378,socioambiental
0a344af0c04a677cb5e21b32091378cc,2217254,camara,NA,2075018,593788,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=593788,socioambiental
0acf73ac83f36fcd100c8a35550f6b4a,2259779,camara,NA,2259740,2259740,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259740,pandemia
0b4279158672c5f8f3adf9068e0da409,2262117,camara,NA,1150818,1150818,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1150818,transparencia-e-integridade
0b6020e74e7b4bead70cef60b266982e,2076774,camara,NA,597281,597281,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=597281,reforma-tributaria
0b9304b8bfa0cb27098412c98aabf2bf,2254225,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
0c3de04d415da3460a7f7a74a6530023,2193330,camara,NA,341067,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
0c4377fa699c5cfbdac24eb0c073547b,618593,camara,NA,498672,491061,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=491061,reforma-tributaria
0c52c4905e2466c6515c129bfd98d6c9,2259769,camara,NA,2193143,2189251,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189251,socioambiental
0c9aa15cfc14477a98c8c3a12e3859b3,2196469,camara,NA,2194792,548494,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=548494,socioambiental
0cc81dabcbbf37faf95ca5e694edc3bb,597866,camara,NA,2243139,2243139,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2243139,reforma-tributaria
0d23a3958800d0cd1f14dd2705e53dc4,2263244,camara,NA,2174469,2148739,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2148739,transparencia-e-integridade
0da5442954fdb33db5d136c638ce08ad,2204534,camara,NA,20601,20601,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=20601,socioambiental
0e44c1f66bb56752973625e921f23b0f,2238422,camara,NA,2053101,522137,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=522137,socioambiental
0ef52301dff6fd1f0b56810cb0014cf8,2265831,camara,NA,2265095,2058492,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2058492,pandemia
1011e0432cef9f0700303d53ac97a4e5,618592,camara,NA,597779,597779,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=597779,reforma-tributaria
108e21d58875bbb9fd2e216ea1aec257,2190493,camara,NA,2076101,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
10d06f84d047361e358e6168ee194f01,2251091,camara,NA,2239365,2239365,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239365,pandemia
116e2886f3f56b43b8abd00897dbfeca,2252069,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
11d9a94f13ace5c2635bf29f9c146abb,2190484,camara,NA,517816,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
1214bd0ced0f9729de62edb1ca3ee64e,2267093,camara,NA,2242865,2242865,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242865,pandemia
121f1eda8439e6dd5fd02b2eca2bca42,2239357,camara,NA,2079778,2079778,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2079778,socioambiental
125c0b52963c458b7d2ddccae2714a80,2265095,camara,NA,2058492,2058492,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2058492,transparencia-e-integridade
1270f03c716a4570a402b2a5fd58c9ed,2208912,camara,NA,2115165,2082478,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2082478,socioambiental
12ee35e239ee51e489642a156bf7f577,2242873,camara,NA,2242677,2242677,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242677,transparencia-e-integridade
1349d1a0e984f04ee5f1fde342ae5bd8,2241922,camara,NA,2241808,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
135b40a7efabb84cbbe9065091aa6bc9,2241880,camara,NA,26160,332450,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=332450,pandemia
13c0e90f602f1afbc1973f44a4138f40,2276014,camara,NA,2242227,2239655,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239655,pandemia
14aa1dba79aa352ea8662c3855eeb30e,2219523,camara,NA,341067,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
14ce89d9d7b5a3e4d64552ff9eb541d6,2221268,camara,NA,2191050,2082478,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2082478,socioambiental
1500badc155ea18ae6494b247a96c52f,135332,senado,NA,133890,133890,https://www25.senado.leg.br/web/atividade/materias/-/materia/133890,socioambiental
15088e4249a188562f86e8234adc4fa3,2247076,camara,NA,2242360,2242360,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242360,pandemia
1565d7369e5d38491f98c3d87b577235,2242562,camara,NA,2242036,2242036,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242036,pandemia
15d24140c1f525a9e9ee28a2c1778da3,142337,senado,NA,145886,145886,https://www25.senado.leg.br/web/atividade/materias/-/materia/145886,pandemia
15f44267395200215e9599cd490f8ba5,2253718,camara,NA,2242669,2242036,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242036,pandemia
164b0381e3276f2292996830e1a05cc5,2266183,camara,NA,2192347,2190285,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2190285,socioambiental
1716fdf59ce6d94534bc34126325c60c,2230152,camara,NA,2175977,2175977,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2175977,socioambiental
183d85e64acdafd0699abb7333633006,2242200,camara,NA,2242186,2239367,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239367,pandemia
1a4519fdced60c15e8f094cc641dbf56,2255635,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
1a50b880677ebb9fd50b414ec6cd18df,2248253,camara,NA,2248049,2248049,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2248049,pandemia
1ab02e83a22f3dd9adcf2c2990e54580,2192507,camara,NA,620617,564570,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=564570,licenciamento-ambiental
1af6e2ed55ca8d11d72977bbfab3adc6,2193143,camara,NA,2189251,2189251,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189251,socioambiental
1b67774eb0f3207270bd416f90a42966,2209304,camara,NA,2055555,2055555,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2055555,licenciamento-ambiental
1bd6406ffe5445ee9ff14c1ef0875949,2255967,camara,NA,18963,2198858,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2198858,pandemia
1dacd0c374dc91d9afd922837f4266da,2203204,camara,NA,2182926,2182926,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2182926,reforma-administrativa
1e8edcd904dc70cc4b24db6fadfa8a13,2204216,camara,NA,1585020,1585020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1585020,socioambiental
1f5e7b52bac2fa7003f41690a934471d,2256730,camara,NA,2256202,2256202,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256202,pandemia
20f31cba6514bca54e79e351c48d8814,2193825,camara,NA,341067,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
210b1c3c0995485229f6104711343544,2199637,camara,NA,2079155,2079778,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2079778,socioambiental
213f202ea4fae21a7f0dac6fdc7b0e8c,2193976,camara,NA,2113144,2113144,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2113144,transparencia-e-integridade
228f716cb9faad3ed1e15cf7aea272f1,2252791,camara,NA,2239461,2239461,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239461,pandemia
231f36c8f312f4a6e4f23fd1530b803a,2204437,camara,NA,2182645,2182645,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2182645,socioambiental
233a50b61f0d54668f98dccaf632c495,2273533,camara,NA,2238597,2117379,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2117379,pandemia
2402e12c728a208afaa32fe9abe2e24a,2201537,camara,NA,2192260,531004,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=531004,leggo
24405767db3342d52d98fe327b82000d,2229289,camara,NA,2215741,2083544,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2083544,socioambiental
2466458ef071de3a0bba5d196e21b115,2253954,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
246db962cab659558af083d258c7f173,2258627,camara,NA,2254831,2254831,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254831,pandemia
24a66cde0a2d54f51002aa3193272114,2122661,camara,NA,2122658,2122658,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2122658,reforma-tributaria
24f1cd8ee6b6fcdc6d7b3f90b0226f0f,2238259,camara,NA,604927,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
255f149273b50669041c592a46d046d9,2190561,camara,NA,2189995,2189995,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189995,transparencia-e-integridade
258884e98450489b945d5f0543a46d5a,2254314,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
26b174b0f7dbcc69aed3fd7bbba2a3a2,2190843,camara,NA,2057504,522137,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=522137,socioambiental
27abca38445ce68e409791fd0c87194f,2264650,camara,NA,2259769,2189251,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189251,socioambiental
27ac8eb085e92967932ea75a5bc2406b,2192314,camara,NA,621228,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
29a899b123e34e80a803bc818ed6496d,2256425,camara,NA,2255966,2242236,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242236,pandemia
2aec0678da3f89ddabce8872e17e24fc,2190537,camara,NA,2188206,2188206,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2188206,transparencia-e-integridade
2b70489ed4a51debacff4f740ed18bb2,2265514,camara,NA,383539,15460,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=15460,pandemia
2c851acf06bf91c37d50e86a45d52f2c,2237801,camara,NA,431844,21300,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=21300,transparencia-e-integridade
2cc588e05caacb5530f9317d7823ae14,2214324,camara,NA,2112099,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
2ce8b533b4cd81c4bd54350885b724c0,2263380,camara,NA,2218523,2218523,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2218523,pandemia
2ced955e3cf25e79bf3706ccdfdf092d,2258844,camara,NA,2075835,949156,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=949156,socioambiental
2e151a23e0aa2a0fb0e2201e9a5cf7f2,2244014,camara,NA,2170712,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
2f05c3fa4dd360beb88bc85e7e606bb7,2242387,camara,NA,2239366,2239366,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239366,pandemia
2f3aa8f67911ad0fab569278bfe45b20,2261936,camara,NA,1594916,1594916,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1594916,transparencia-e-integridade
2f4900063390c580e22253222f86f86e,2190497,camara,NA,1302391,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
302981c29758b9c310d57207794c7809,2270790,camara,NA,2252085,2246801,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2246801,pandemia
304233f518241a3566b71042603a2bc1,2191854,camara,NA,474875,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
30447cc077b6c6b08c3dad2a33d59365,2217912,camara,NA,460563,460563,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=460563,socioambiental
30498c029cea3c727ed4966ca5d93070,2242161,camara,NA,2242047,2242047,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242047,transparencia-e-integridade
30768a90f1a4b4468d8f8caf38f22ce4,2268713,camara,NA,2208348,2196796,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2196796,pandemia
3085fed0a0f0c0de1321f111971b806c,2265060,camara,NA,491042,491042,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=491042,transparencia-e-integridade
30978ba81119245460a88f25b4814239,2247019,camara,NA,16969,16969,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=16969,licenciamento-ambiental
30accf7c41f935c0b538c7c2d4535e27,2191450,camara,NA,2189251,2189251,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189251,socioambiental
312372c3366034494ebd2fcdf60668fc,2264730,camara,NA,1279664,20529,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=20529,pandemia
31ff798553e6f55cc2216d6c650fdd98,2191476,camara,NA,474875,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
331119e2acbd685778f718ac65c41840,2261132,camara,NA,2260474,556576,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=556576,transparencia-e-integridade
33478a58892965ba1332080821d15037,2242528,camara,NA,2055350,2055350,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2055350,transparencia-e-integridade
3395b0a9ddb9503bf9d0588295860bd2,2190533,camara,NA,1700692,1700692,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1700692,transparencia-e-integridade
34707939f9106f76c90cdbab53d7361e,2251403,camara,NA,2239623,2239623,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239623,pandemia
347381c5556fd4759ee832bd9bfc283a,2251871,camara,NA,2244219,2244219,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2244219,pandemia
3491abb5948fdc2c933f33ce3122dbd0,2253068,camara,NA,2253050,2253050,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253050,pandemia
3494eacae48a44829c180e8a703f407a,2239499,camara,NA,2239488,2238861,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2238861,pandemia
352f834ffe622cbeac0d64b30e4ab96b,2227182,camara,NA,2199638,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
3562ced5d136a5326572b94d8b074463,135216,senado,NA,106404,106404,https://www25.senado.leg.br/web/atividade/materias/-/materia/106404,leggo
3588c85a0519610a896a4e79dc83d9f6,2269926,camara,NA,2267042,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
37a643d1eff6cf00098edc2fb2920f44,2192964,camara,NA,564644,564570,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=564570,socioambiental
38a1df5ba7100fc3347db729e67a93f2,2208267,camara,NA,2163549,585019,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=585019,socioambiental
3903d90ce73794affd8e0188ca1459ef,2253941,camara,NA,2250749,2239623,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239623,pandemia
390f9e9f7d790079fdbeb685a4f04ec5,2229098,camara,NA,520508,520508,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=520508,socioambiental
3965df4685a24669895504287c4e64e4,2255191,camara,NA,2082470,104916,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=104916,leggo
398dce00799f72409105bc3ff6eb2bf2,2247957,camara,NA,2242360,2242360,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242360,pandemia
3afd70db4f00f1c0b3b06f45d2f34a43,2218288,camara,NA,2175977,2175977,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2175977,licenciamento-ambiental
3bfaafe955bd8b932c3dd78156a32102,2241680,camara,NA,2212149,2212149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2212149,socioambiental
3c8a8c444f6a9ce680037eb20fce39fd,1734423,camara,NA,1214920,1214920,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1214920,licenciamento-ambiental
3ca60584a32db898fd4af717b96a180c,2234382,camara,NA,606843,606843,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=606843,socioambiental
3cf07c47ecd6515d3cdca0f231f1499b,2244927,camara,NA,2242148,2242148,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242148,pandemia
