id_leggo,id_ext,casa,id_leggo_prop_principal,id_ext_prop_principal,id_ext_prop_principal_raiz,uri_prop_principal_raiz,interesse
c425878fd4746e30b25cd212f97ecd23,2190872,camara,NA,491502,491502,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=491502,socioambiental
c51b7b438d5608ce2568b47c3bce64c3,133007,senado,NA,129137,129137,https://www25.senado.leg.br/web/atividade/materias/-/materia/129137,transparencia-e-integridade
c609ab7799bffb9e2bdf140417e9df22,2193607,camara,NA,464417,464417,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=464417,socioambiental
c6c01ec65ff7c8d7bacf03681ec9aa1f,2209991,camara,NA,2193319,2192894,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192894,transparencia-e-integridade
c6dbd1145862d9a4bc781d6fa3fa717b,2252638,camara,NA,2016965,357364,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=357364,pandemia
c7f4c574548d30eba5a929b39e1d91af,2190525,camara,NA,2174004,288051,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=288051,transparencia-e-integridade
c8f4872c6310a3ffe313710070444816,2273968,camara,NA,2253619,2244219,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2244219,pandemia
c9201d866ee41dd64038eb65778fe502,2215040,camara,NA,2112099,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
c9a1fb6798b71228104b482640518e61,2259905,camara,NA,2254964,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
c9b9a6ce47d48ee955c012997dcdc8b3,2270279,camara,NA,2254814,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
ca014fd0c07d6afeb39e1f526b9eaefd,2190559,camara,NA,490263,490263,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=490263,transparencia-e-integridade
cb15193e3c3174dfa9fc80cfdf30d26e,2196953,camara,NA,2190905,2169379,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2169379,socioambiental
cb4dfdd19944f8336113e352be425ec9,2250879,camara,NA,2239371,2239122,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239122,transparencia-e-integridade
cc89a2b1fd9c44b6eb12e54ecd78d7a1,2219466,camara,NA,2077448,2077448,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2077448,socioambiental
cd1eb583b4a2c6f7ab6b2d6a7f5b16d0,2251625,camara,NA,2239371,2239122,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239122,transparencia-e-integridade
cd36577bd7be93a16a4a5de7ede0c6e8,1212659,camara,NA,1049207,2192114,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192114,licenciamento-ambiental
cd5509fda935920ad75c1e1a1c0695a9,2250863,camara,NA,2239398,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
cd718fc669ddbbc5ead682da1768bace,2226382,camara,NA,1197929,539988,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=539988,socioambiental
cd9a95e42476797662e46694b94c029e,2271998,camara,NA,2194789,2194789,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2194789,pandemia
ce112216bee2aa963f43555257ca5c67,2212138,camara,NA,2148738,2148738,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2148738,socioambiental
ce2e098a633479fc7f2c0f973f74d674,2220655,camara,NA,2210926,301799,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=301799,socioambiental
cf78f4942fee91d072d1b70a08f28f7f,2227595,camara,NA,2201537,531004,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=531004,socioambiental
cf92f4457c990ccd6664e4787b6537f1,2269953,camara,NA,2268643,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
d051a7bdbe4ca4763b06ddf9cfc95a58,2267232,camara,NA,2267201,2267201,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2267201,pandemia
d12a6bfd54d4ebf731b4bd7db4aef9af,2190545,camara,NA,349519,349519,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=349519,transparencia-e-integridade
d259d08bc296fc5630e2799a6989bef0,2195744,camara,NA,607277,570782,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=570782,socioambiental
d2cae355b1b479ac86d7f1fb8b0cc2f1,2263815,camara,NA,1280003,492476,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=492476,pandemia
d2fafff783baae27981b907a5abae790,2224719,camara,NA,538980,515927,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=515927,socioambiental
d3198c2ca27ba0700a09e16923765bac,2190552,camara,NA,1700695,583945,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=583945,transparencia-e-integridade
d34ed852103c0c70f6974e64d7001eb9,2192654,camara,NA,617369,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
d38a42e5b9dc85be2c516be9bd91db34,2231476,camara,NA,2206683,359891,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=359891,socioambiental
d3bd29d499f1a91c94dbb10ef569a0b0,2262925,camara,NA,2260427,949156,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=949156,socioambiental
d472798a671ce6105820f8a813cd420a,2252762,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
d47ba6a9fc9e3121a3f9dbe274dc91bc,2253014,camara,NA,2246801,2246801,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2246801,pandemia
d491c298e6dbe81779c191f6b90eb22f,2198325,camara,NA,341067,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
d4d8b2b5da3ba896fa01604364c7e44d,2254032,camara,NA,2251826,2285159,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2285159,leggo
d4ddf919fe99f0da4e86c366e2b9f412,2218565,camara,NA,988676,2083544,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2083544,socioambiental
d4ed4b44eb256e49a822995c894a214b,2190532,camara,NA,1806128,1806128,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1806128,transparencia-e-integridade
d50b02803e3e1ce4b95473aa30842ebb,2270533,camara,NA,2227704,2227704,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227704,pandemia
d70799e549b1bede858756d104748613,2253870,camara,NA,2198326,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
d7de6348f97f7e0b2701e7e7bc857bf4,2196470,camara,NA,2147133,2136674,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2136674,socioambiental
d7ec1e229a655103f254c8ae9327be87,1049207,camara,NA,493660,2192114,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192114,licenciamento-ambiental
d8907cb1a99f1f3b2e14a20809e5cd6b,2190475,camara,NA,2122914,522804,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=522804,socioambiental
d8b411482147829c54edd57422084dca,2192530,camara,NA,434725,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
d984bfa4da6659d8d2e888d1546ef0c7,2195731,camara,NA,2190498,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
da1bf46689f622559b1fe28909b26619,2242325,camara,NA,352975,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
da2c1119920cda558192ddb979e572d2,2193397,camara,NA,2189251,2189251,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189251,socioambiental
da2df8bf111eff19e507f383368a6b0a,2198161,camara,NA,2169396,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
da929173aca90aad13afa3fe216a1f88,2190682,camara,NA,2121518,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
daa59903f1e77b7f0fd75a4ae4c16d19,2196468,camara,NA,949094,949094,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=949094,socioambiental
dab5d25e08a3979b949c88d2104a7d46,2112594,camara,NA,567588,490935,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=490935,licenciamento-ambiental
db55176bbb469639dc16b129627515d8,2254493,camara,NA,2241742,2241742,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2241742,pandemia
dd69f46408b42f3bb7e67fa8e45242e2,2263559,camara,NA,2259868,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
ddbf146858c42cec127add5a69829333,2260477,camara,NA,2258622,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
de3f5ea41b23d966b9a59c20a29ed2c8,2214946,camara,NA,2189251,2189251,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189251,socioambiental
de9b739549ae4977723266c8dc7876a1,2215723,camara,NA,2088399,949156,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=949156,socioambiental
debec4d4bd9fd8c8a4d4d5fb981d546a,2249978,camara,NA,2242047,2242047,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242047,transparencia-e-integridade
df10a26973b6b9c61a6a2622a847d6f7,2265449,camara,NA,2111631,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
dfa2857aebc085d2968149ece3f3c8e3,2250675,camara,NA,2228151,2228151,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228151,leggo
e0592386c9066476a92ef3928c858348,2198336,camara,NA,592370,545304,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=545304,socioambiental
e0f37682bcb91bec3dc7f14471cfea8b,2166846,camara,NA,113531,113531,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=113531,transparencia-e-integridade
e143f0cd805e610a8078f62d6d803b56,2252084,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
e2578954db37e5cb67bb574deb7ef878,2192893,camara,NA,515927,515927,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=515927,socioambiental
e26a4a0fd0178816d2bf1567f840d9c1,2270404,camara,NA,381206,582806,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=582806,pandemia
e306a8f54c526233b4379e2bf6a1c398,2221620,camara,NA,2214197,2214197,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214197,socioambiental
e386ae5d00295de2f295ae1e2c02fdfb,2251404,camara,NA,2242052,2241924,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2241924,socioambiental
e43c6dc324fca3d3fb622a05673e11ba,2242866,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
e4c783675713bf548010ef71bd7cc754,2262764,camara,NA,2261200,106701,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=106701,socioambiental
e4f8077208cae2f57717511f550498be,2193221,camara,NA,600020,2024320,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2024320,socioambiental
e539ae1fee6f3a0b2b27988aef14aa7a,2256417,camara,NA,2230504,2193773,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2193773,socioambiental
e56ae91895a09cf15e36f79e43b06121,2262796,camara,NA,2256351,2248275,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2248275,pandemia
e5737cdfe97367854a36b7056af10682,2263249,camara,NA,2257950,2170785,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170785,transparencia-e-integridade
e62d9f3f92c029a14ca67f5e807fb2ca,2214006,camara,NA,1197929,539988,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=539988,socioambiental
e64cfb1209b5295534486285757c2691,2169010,camara,NA,1734423,1214920,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1214920,licenciamento-ambiental
e6919da0dff52633f1bf596281b1468b,2215042,camara,NA,2112099,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
e6c8e8ea0284fc642634173649f746f6,2190569,camara,NA,2152663,2152663,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2152663,socioambiental
e704f19ad8e1d37b58459db33bb195bf,2256675,camara,NA,2239119,2148739,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2148739,socioambiental
e88dc154bce9488c88c18a47513c4549,2190647,camara,NA,1228864,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
e909497ce0d89ed78dfbf6f97971d23a,2254080,camara,NA,2253943,2253943,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253943,pandemia
e939756b4c75bf1a9eb60cae55933b44,2199285,camara,NA,2192654,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
eae067d2aade07c3eea353a034ec096c,2210921,camara,NA,252182,280726,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=280726,socioambiental
ebe97139131a8f0a67187f643abbfc3a,2250430,camara,NA,474875,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
ec50fbbf73d71e6e32f2ef0b3a32d5ff,17125,camara,NA,105464,105464,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=105464,reforma-administrativa
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,NA,2078437,1598524,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1598524,socioambiental
ecc1f74ac11be28def1b71f8ecc923c2,2257265,camara,NA,2250438,2250438,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250438,reforma-tributaria
ed1f4b21da97db1036abaea81fe59789,2252665,camara,NA,2252050,2252050,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252050,pandemia
ed9625d263ffd1af3c92ca6cf7325475,2204328,camara,NA,994619,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
edc39113335be8db9cde28f3d7e3e8ab,2201526,camara,NA,490935,490935,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=490935,leggo
efb1040aa095f8ac53ac6cad1b599beb,2242099,camara,NA,2241872,2241872,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2241872,pandemia
f010675baa43871f8bd41f5e4ac95412,2257510,camara,NA,2090630,106701,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=106701,socioambiental
f08f757b5aa7049b2702a1f5dabb3861,2211880,camara,NA,2189670,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
f11f9cd5a80e42979fb1b7fcc6ad8a54,2222555,camara,NA,2081305,2155290,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2155290,socioambiental
f1c128dc7e1fb596655c91de8673ed19,2190474,camara,NA,2168824,251853,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=251853,socioambiental
f1f9d2889af1330714400db9decb585d,2265178,camara,NA,336272,440091,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=440091,transparencia-e-integridade
f236c97a3f7521120687802a7d3108a2,2258612,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
f29ba97553271eb6c3614b3586b70a23,2190945,camara,NA,2076716,2082478,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2082478,socioambiental
f3650a7f244c863c16512591370c454d,2254941,camara,NA,2254043,2170785,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170785,leggo
f37f7f8ecd6e777d58cdd01f22a6030f,2254844,camara,NA,2250535,2244115,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2244115,pandemia
f3908b313586c585d021ac4ca87960f3,2190560,camara,NA,2189996,2055350,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2055350,transparencia-e-integridade
f4324e686036af26c9d1f60ef233b048,2190679,camara,NA,1806205,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
f5ca89cd36610bdb73d4aefb1cb6a38c,2253320,camara,NA,2239459,2122678,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2122678,transparencia-e-integridade
f636dbb9d94270ad11247eaada5ab501,2273546,camara,NA,2267042,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
f64829d48f04ec88d3d8cea844844d69,2239119,camara,NA,2190423,2148739,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2148739,socioambiental
f6a588b98e86acb4143842874e8fde96,2236727,camara,NA,474875,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
f6ccbd94e38be9b8486e82091baf30a3,2205470,camara,NA,512652,489572,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=489572,socioambiental
f6f7690bd63cc0b2cc54f868299b1af2,2214386,camara,NA,2206540,2129012,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2129012,socioambiental
f783d89f18f4ed1f0be4a25c1e3294b7,2200397,camara,NA,486909,486909,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=486909,socioambiental
f78a7b220e57f35010658203d94cfcc4,2251970,camara,NA,2241952,2241649,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2241649,leggo
f7d451eb8f811165ae38c1dc4861a701,2191633,camara,NA,2189670,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
f7efd1fcb665df58ddb44dbc0e086268,2247348,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
f98554f64901a73d03784afd100902a1,2190501,camara,NA,27049,21326,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=21326,transparencia-e-integridade
fa2b6a62c324798f6d25da06541c7085,2275120,camara,NA,2242865,2242865,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242865,pandemia
fa5c5711bc324811583ecf47f633f4cb,2199519,camara,NA,2193825,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
faf84ebe7b1db46cce91b2b6b15a8bf9,2190542,camara,NA,1150818,1150818,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1150818,transparencia-e-integridade
fb4274bd177fb94eb19ff0ac2490b3f1,2270250,camara,NA,2267042,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
fbbe47b4f44fed3abb275e3374942e87,1307132,camara,NA,16977,16977,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=16977,licenciamento-ambiental
fcb1481cfe0c0a1a3fa68f1063362b21,2254586,camara,NA,2245011,2242116,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242116,pandemia
fcdc79a55d780d14b0434e2e6df5fd11,2260475,camara,NA,1228711,106701,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=106701,socioambiental
fd6716ec8407613f53f34ba6d7d04666,2267184,camara,NA,2267020,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
fe02181221d8e903bf27d53f283eabb3,2264993,camara,NA,105464,105464,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=105464,reforma-administrativa
fe7cb699a293bda85e96ff3dc5213b2f,2236823,camara,NA,2123264,2123264,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2123264,socioambiental
fe859c68645c0310ec45fe606852db1f,2196675,camara,NA,542478,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
ff5a5e0b8bfd96b22c28590b02710041,2270459,camara,NA,2238861,2238861,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2238861,pandemia
ff8b79509cb21c060b52a97fd4a10930,2252111,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
